0.000000000000000000e+00,5.054246504538486562e+00
0.000000000000000000e+00,3.939029753494855512e+00
0.000000000000000000e+00,4.902947270854387973e+00
0.000000000000000000e+00,3.018626863957801998e+00
0.000000000000000000e+00,4.284156028313403475e+00
0.000000000000000000e+00,4.109204451272907122e+00
0.000000000000000000e+00,3.946334370180455853e+00
0.000000000000000000e+00,3.323510702465052979e+00
0.000000000000000000e+00,3.983641513983346982e+00
0.000000000000000000e+00,2.842284639328432672e+00
0.000000000000000000e+00,4.358012268774237086e+00
0.000000000000000000e+00,4.191381587580036872e+00
0.000000000000000000e+00,3.039161981199006490e+00
0.000000000000000000e+00,2.805597587572160378e+00
0.000000000000000000e+00,2.618305255760253303e+00
0.000000000000000000e+00,3.289889968454602354e+00
0.000000000000000000e+00,2.828989043296177286e+00
0.000000000000000000e+00,4.884252757840018333e+00
0.000000000000000000e+00,3.297218995790021090e+00
0.000000000000000000e+00,4.096170153131501124e+00
